order_id;customer_name;customer_email;phone;order_date;order_amount;product_category;city;status
ORD-2024-000985;  Anna Brown  ;sktwoxtefx@outlook.com;+7 999 123 45 67;2024/01/20;24,003,64 руб;Books;екатеринбург;pending
ORD-2024-001697;john smith;mnsumorwmy@mail.ru;8-999-123-45-67;23-03-2024;1631,11;electronics;Новосибирск;PAID
ORD-2024-001781;john smith;bsoufpia@outlook.com;8(999)123-45-67;20.01.2024;7712,30;Clothing;Новосибирск;PAID
ORD-2024-001011;MARY JOHNSON;fpcbbasql@outlook.com;8-999-123-45-67;13-02-2024;34 012,26;books;Moscow;Pending
ORD-ORD-2024-001306;;wcoxokx@gmail.com;8(999)123-45-67;2024-03-13;20358,01;books;Sankt-Petersburg;Paid
ORD-2024-001090;john smith;javactlpp@gmail.com;8(999)123-45-67;2024/01/01;25433,90;home;москва;shipped
ORD-2024-000506;MARY JOHNSON;cgotgnhau@gmail.com;79991234567;16-02-2024;11133,23;clothing;Kazan;Pending
ORD-2024-000274;Peter Wilson;user.domain.com;+7(999)123-45-67;2024/01/27;40 667,13;Books;Новосибирск;pending
ORD-2024-000508;elena kozlova;user.domain.com;8(999)123-45-67;2024-01-25;21,831,86 руб;ELECTRONICS;Sankt-Petersburg;cancelled
ORD-2024-001253;MARY JOHNSON;smilfqwwlq@gmail.com;+7(999)123-45-67;2024/01/28;35 433,08;home;Novosibirsk;pending
ORD-2024-000363;elena kozlova;dtzxepeoud@yandex.ru;8(999)123-45-67;2024-01-21;42,646,78 руб;Home & Garden;москва;Pending
ORD-2024-001540;MARY JOHNSON;rsjbcxr@yandex.ru;79991234567;2024/01/02;29,081,93 руб;sports;Moscow;shipped
ORD-2024-001250;MARY JOHNSON;user@;8(999)123-45-67;18-02-2024;45610,94;sports;Novosibirsk;Pending
ORD-ORD-2024-000623;;svzhwz@mail.ru;+7(999)123-45-67;;49072,07;Home & Garden;москва;Paid
ORD-2024-000003;john smith;hqjjfgyq@yandex.ru;8(999)123-45-67;21-01-2024;49481,41;electronics;Moscow;pending
ORD-2024-000007;MARY JOHNSON;zytrskrj@outlook.com;+7(999)123-45-67;;27 919,12;electronics;Sankt-Petersburg;pending
ORD-2024-001162;MARY JOHNSON;gpcyxqbci@outlook.com;8-999-123-45-67;2024-03-31;9,625,16 руб;Electronics;Новосибирск;Pending
ORD-ORD-2024-000312;john smith;user@;+7 999 123 45 67;03-02-2024;45,025,32 руб;sports;Новосибирск;pending
ORD-2024-001290;elena kozlova;@domain.com;8-999-123-45-67;22.02.2024;24,882,06 руб;ELECTRONICS;екатеринбург;PAID
ORD-2024-001023;MARY JOHNSON;fzfwrjyny@outlook.com;+7 999 123 45 67;2024-03-22;19368,93;Clothing;Novosibirsk;Cancelled
ORD-2024-000666;Peter Wilson;bvqwxp@yandex.ru;+7(999)123-45-67;03-02-2024;27533,19;sports;Yekaterinburg;shipped
ORD-ORD-2024-000365;MARY JOHNSON;pfjdqb@mail.ru;79991234567;21-01-2024;47264,65;clothing;Kazan;Paid
ORD-2024-000078;MARY JOHNSON;mfziqxco@gmail.com;8-999-123-45-67;2024-01-23;20151,23;Clothing;Moscow;paid
ORD-2024-000216;john smith;rprpue@outlook.com;8(999)123-45-67;2024-01-05;16479,68;Home & Garden;Kazan;Paid
ORD-2024-000078;MARY JOHNSON;mfziqxco@gmail.com;8-999-123-45-67;2024-01-23;20151,23;Clothing;Moscow;paid
ORD-2024-000983;Peter Wilson;bvygtqmxvh@mail.ru;8-999-123-45-67;2024/01/30;38 832,65;Books;москва;cancelled
ORD-2024-000028;Peter Wilson;@domain.com;+7 999 123 45 67;13.02.2024;12 997,68;home;Moscow;Paid
ORD-2024-001828;Peter Wilson;mybqyjwzl@gmail.com;79991234567;2024/01/07;20247,31;sports;Yekaterinburg;cancelled
ORD-2024-000526;;hkalx@mail.ru;79991234567;2024/02/01;2866,06;ELECTRONICS;екатеринбург;pending
ORD-2024-001748;elena kozlova;oalxr@gmail.com;;14-03-2024;14,932,58 руб;sports;Sankt-Petersburg;pending
ORD-2024-000056;  Anna Brown  ;dscoqids@gmail.com;+7 999 123 45 67;2024/01/03;47582,88;ELECTRONICS;Sankt-Petersburg;PAID
ORD-2024-000639;john smith;govbmvd@yandex.ru;+7(999)123-45-67;20-03-2024;36185,53;ELECTRONICS;москва;Pending
ORD-2024-000303;elena kozlova;swsiivxpdk@yandex.ru;8(999)123-45-67;20-03-2024;44439,91;Clothing;Moscow;Paid
ORD-2024-000719;Peter Wilson;pkcescj@mail.ru;8(999)123-45-67;22-03-2024;802,90;sports;Новосибирск;Cancelled
ORD-2024-000625;  Anna Brown  ;invalid.email;+7(999)123-45-67;2024-03-16;24110,37;Clothing;екатеринбург;PAID
ORD-2024-000008;;moswogmkcr@mail.ru;+7 999 123 45 67;2024-01-07;36 546,57;Home & Garden;Novosibirsk;shipped
ORD-2024-000804;  Anna Brown  ;hmnwu@gmail.com;+7(999)123-45-67;19-03-2024;38137,39;sports;Novosibirsk;Paid
ORD-2024-000337;Peter Wilson;;8-999-123-45-67;26.02.2024;14,317,52 руб;sports;Novosibirsk;Paid
ORD-2024-000048;;idjrtwszp@mail.ru;+7(999)123-45-67;28.01.2024;11,600,12 руб;books;Kazan;Paid
ORD-2024-001820;  Anna Brown  ;@domain.com;+7 999 123 45 67;08.01.2024;24229,75;sports;СПб;Paid
ORD-2024-000107;elena kozlova;dtkbh@yandex.ru;8-999-123-45-67;11.02.2024;33973,61;Books;Новосибирск;Cancelled
ORD-2024-000350;Peter Wilson;leedmncoff@yandex.ru;8-999-123-45-67;22-02-2024;31 408,86;Books;Kazan;Paid
ORD-2024-000239;;mksvbfjr@outlook.com;+7(999)123-45-67;2024/02/15;20330,43;Home & Garden;Sankt-Petersburg;cancelled
ORD-2024-000214;;jnjunyjjtx@yandex.ru;8-999-123-45-67;2024-01-23;15821,16;Electronics;Yekaterinburg;PAID
ORD-2024-001716;elena kozlova;user.domain.com;+7 999 123 45 67;2024/01/23;18448,18;home;Moscow;shipped
ORD-2024-001084;Peter Wilson;oupyhf@gmail.com;+7 999 123 45 67;2024/01/06;40 227,10;sports;Kazan;cancelled
ORD-2024-000794;  Anna Brown  ;epuprk@mail.ru;79991234567;19.01.2024;31546,45;ELECTRONICS;Novosibirsk;Paid
ORD-2024-001069;elena kozlova;yfougaom@yandex.ru;+7 999 123 45 67;2024-03-29;29,044,33 руб;sports;Novosibirsk;Paid
ORD-2024-000096;Peter Wilson;;+7(999)123-45-67;;20983,60;clothing;СПб;PAID
ORD-2024-000524;john smith;txqirgjasm@outlook.com;8-999-123-45-67;2024/03/26;39155,64;Books;Moscow;Cancelled
ORD-2024-000233;;dhwacep@yandex.ru;+7 999 123 45 67;2024/01/23;12,191,70 руб;electronics;Sankt-Petersburg;cancelled
ORD-2024-000645;john smith;mbkyq@yandex.ru;79991234567;2024/02/17;2594,80;books;Kazan;PAID
ORD-2024-001643;elena kozlova;@domain.com;8-999-123-45-67;24-02-2024;10,857,25 руб;Books;Yekaterinburg;Paid
ORD-2024-000534;MARY JOHNSON;user.domain.com;+7(999)123-45-67;13-01-2024;47476,98;ELECTRONICS;Novosibirsk;cancelled
ORD-2024-001441;elena kozlova;rizpoci@mail.ru;8(999)123-45-67;26.02.2024;19845,91;ELECTRONICS;москва;Cancelled
ORD-2024-000604;  Anna Brown  ;dlmtausob@yandex.ru;+7 999 123 45 67;2024/02/26;38,224,38 руб;Clothing;Yekaterinburg;Cancelled
ORD-2024-001646;  Anna Brown  ;oocmgc@mail.ru;8(999)123-45-67;03-01-2024;1 109,45;books;Kazan;paid
ORD-2024-001241;  Anna Brown  ;tcxczxnu@gmail.com;8(999)123-45-67;27-03-2024;30679,56;ELECTRONICS;Yekaterinburg;Paid
ORD-2024-000061;john smith;lcxpangdl@mail.ru;8-999-123-45-67;2024-01-24;18349,89;Home & Garden;СПб;paid
ORD-2024-001203;MARY JOHNSON;pnimc@mail.ru;79991234567;2024-03-17;45 537,39;home;Novosibirsk;paid
ORD-2024-000093;john smith;xmbbyxoayi@yandex.ru;8(999)123-45-67;2024-02-20;28415,93;Home & Garden;СПб;cancelled
ORD-2024-000667;MARY JOHNSON;weria@yandex.ru;8(999)123-45-67;03-01-2024;29636,27;Electronics;Новосибирск;shipped
ORD-ORD-2024-000281;Peter Wilson;cvgfxxq@outlook.com;+7(999)123-45-67;11-01-2024;20941,59;Electronics;Kazan;PAID
ORD-2024-001714;john smith;kuenwylhgk@gmail.com;79991234567;01-01-2024;33,143,54 руб;electronics;екатеринбург;Cancelled
ORD-2024-000360;Peter Wilson;user.domain.com;+7 999 123 45 67;17.03.2024;19080,90;home;Kazan;Cancelled
ORD-2024-001075;john smith;fqdiyilhvs@yandex.ru;79991234567;2024/01/09;43448,49;ELECTRONICS;СПб;pending
ORD-2024-001115;Peter Wilson;crshnrz@yandex.ru;+7 999 123 45 67;2024-01-16;31131,52;Books;москва;cancelled
ORD-2024-000848;john smith;;8(999)123-45-67;05-02-2024;35,863,59 руб;ELECTRONICS;Новосибирск;pending
ORD-2024-001311;  Anna Brown  ;tpxbufuvi@outlook.com;8(999)123-45-67;2024-03-05;44132,92;Books;Kazan;paid
ORD-2024-000111;john smith;@domain.com;79991234567;18-01-2024;37,781,31 руб;ELECTRONICS;екатеринбург;Paid
ORD-2024-000043;MARY JOHNSON;sopsxrvqyh@mail.ru;8-999-123-45-67;2024/01/31;34441,17;Books;Yekaterinburg;Pending
ORD-2024-000126;Peter Wilson;epusxa@mail.ru;8(999)123-45-67;13.03.2024;40614,86;electronics;Moscow;Paid
ORD-2024-000205;MARY JOHNSON;asclafn@yandex.ru;8(999)123-45-67;03-02-2024;49618,96;Home & Garden;Kazan;paid
ORD-2024-000053;  Anna Brown  ;vgdfptreum@outlook.com;8(999)123-45-67;2024/03/20;31,547,26 руб;home;Kazan;Pending
ORD-2024-000546;  Anna Brown  ;frlwbgnodz@gmail.com;+7(999)123-45-67;2024-02-22;8910,80;Electronics;Moscow;pending
ORD-2024-000069;john smith;hqpcqppeq@mail.ru;;;32251,96;Books;Новосибирск;paid
ORD-2024-001318;  Anna Brown  ;user@;+7(999)123-45-67;2024/01/30;4839,00;Books;москва;paid
ORD-2024-001478;MARY JOHNSON;qpucre@gmail.com;+7(999)123-45-67;2024/01/13;792,24 руб;books;Yekaterinburg;PAID
ORD-2024-000184;Peter Wilson;duemzwnsuh@gmail.com;+7 999 123 45 67;2024-01-21;13 087,34;Clothing;москва;cancelled
ORD-ORD-2024-000138;john smith;jmkxrgm@outlook.com;8-999-123-45-67;2024/03/01;41,963,86 руб;Electronics;Moscow;Pending
ORD-2024-000900;;invalid.email;8(999)123-45-67;2024/03/05;15991,14;Clothing;москва;pending
ORD-2024-000797;  Anna Brown  ;xtaofz@mail.ru;79991234567;2024/01/03;26168,96;Clothing;Moscow;shipped
ORD-2024-000133;  Anna Brown  ;rciozpovvk@outlook.com;8(999)123-45-67;2024/03/01;45187,47;sports;Sankt-Petersburg;PAID
ORD-2024-000081;MARY JOHNSON;urqyjfymlz@mail.ru;+7 999 123 45 67;01.03.2024;34176,93;Home & Garden;Sankt-Petersburg;cancelled
ORD-2024-001472;Peter Wilson;dqfqdx@yandex.ru;8(999)123-45-67;;35956,81;Books;екатеринбург;PAID
ORD-2024-000542;elena kozlova;rsxiyqxk@gmail.com;+7 999 123 45 67;2024/02/18;N/A;Books;Новосибирск;paid
ORD-2024-001524;john smith;ydhps@gmail.com;+7(999)123-45-67;2024-01-27;4978,60;electronics;москва;cancelled
ORD-2024-000984;john smith;yjgqbxkc@outlook.com;79991234567;2024/02/21;43968,77;Books;москва;Cancelled
ORD-2024-000166;elena kozlova;vfeuwwyzl@gmail.com;79991234567;2024-02-02;29239,48;clothing;Kazan;Paid
ORD-2024-000249;john smith;pvhstg@mail.ru;+7 999 123 45 67;16.03.2024;44 963,46;Home & Garden;СПб;paid
ORD-2024-000447;john smith;invalid.email;8-999-123-45-67;2024/03/14;34,210,30 руб;Clothing;Moscow;PAID
ORD-2024-001232;Peter Wilson;enududk@gmail.com;+7 999 123 45 67;;10195,82;electronics;СПб;cancelled
ORD-2024-000859;Peter Wilson;uhmcebf@gmail.com;+7(999)123-45-67;2024/01/14;24 426,95;Clothing;Kazan;pending
ORD-2024-001233;Peter Wilson;user@;+7(999)123-45-67;23-03-2024;49973,12;Electronics;Новосибирск;PAID
ORD-2024-000098;elena kozlova;fizzhsmogj@outlook.com;79991234567;13.03.2024;27508,64;home;Новосибирск;pending
ORD-2024-001127;elena kozlova;jtalevc@gmail.com;+7 999 123 45 67;2024-03-27;2,446,03 руб;Books;Kazan;shipped
ORD-2024-000738;;@domain.com;8(999)123-45-67;2024-01-08;18,904,17 руб;home;Sankt-Petersburg;Paid
ORD-2024-001517;  Anna Brown  ;iptshvkzzl@mail.ru;8-999-123-45-67;;4091,24;Home & Garden;Новосибирск;Cancelled
ORD-2024-000103;elena kozlova;qvshpcdd@mail.ru;+7(999)123-45-67;29.03.2024;21,202,84 руб;ELECTRONICS;екатеринбург;shipped
ORD-2024-000435;  Anna Brown  ;ulqwod@mail.ru;+7(999)123-45-67;2024-01-30;16,880,53 руб;Clothing;москва;Cancelled
ORD-2024-000075;;elkkf@outlook.com;+7(999)123-45-67;07.03.2024;49907,08;home;екатеринбург;cancelled
ORD-2024-001709;Peter Wilson;qewyrgzkf@outlook.com;79991234567;29-03-2024;3123,62;Clothing;москва;pending
ORD-2024-001782;Peter Wilson;invalid.email;8-999-123-45-67;2024-01-25;30125,59;ELECTRONICS;Moscow;cancelled
ORD-2024-000919;;fvmdq@outlook.com;;19-03-2024;41 724,75;ELECTRONICS;Moscow;Pending
ORD-2024-001635;elena kozlova;wojcec@gmail.com;+7(999)123-45-67;2024/02/11;19,560,24 руб;Electronics;москва;PAID
ORD-2024-001597;elena kozlova;cynla@outlook.com;8-999-123-45-67;15-03-2024;26944,40;electronics;Новосибирск;Pending
ORD-2024-001549;MARY JOHNSON;nrusrxjyyg@outlook.com;8-999-123-45-67;;34384,23;home;СПб;PAID
ORD-2024-000763;john smith;gfvvgc@mail.ru;8(999)123-45-67;2024/01/04;13720,27;sports;Новосибирск;Pending
ORD-2024-000990;elena kozlova;user.domain.com;+7(999)123-45-67;2024-03-14;38,915,50 руб;sports;Sankt-Petersburg;paid
ORD-2024-000389;Peter Wilson;fcjfwjmdcx@mail.ru;8-999-123-45-67;19-01-2024;41,477,18 руб;ELECTRONICS;Moscow;Cancelled
ORD-2024-000236;elena kozlova;reorvacclf@mail.ru;79991234567;2024-01-04;29909,86;Electronics;Sankt-Petersburg;Paid
ORD-2024-001602;elena kozlova;slquzanag@mail.ru;8(999)123-45-67;2024/01/24;9137,53;sports;СПб;Cancelled
ORD-2024-000268;  Anna Brown  ;zlohwebvmr@yandex.ru;+7(999)123-45-67;2024-03-03;26 371,79;sports;Novosibirsk;Paid
ORD-2024-001132;;user.domain.com;8(999)123-45-67;2024/01/19;43324,77;Clothing;СПб;Pending
ORD-2024-000118;  Anna Brown  ;@domain.com;+7(999)123-45-67;07.01.2024;26,030,82 руб;home;Kazan;Pending
ORD-2024-001614;Peter Wilson;cazzys@gmail.com;8(999)123-45-67;10-03-2024;37131,71;books;Moscow;Paid
ORD-2024-000674;MARY JOHNSON;yiecriniz@outlook.com;8-999-123-45-67;13-02-2024;28984,46;clothing;екатеринбург;cancelled
ORD-2024-000250;Peter Wilson;lgoat@yandex.ru;8-999-123-45-67;;33,617,26 руб;sports;Новосибирск;paid
ORD-2024-001386;Peter Wilson;djmpozofg@gmail.com;8-999-123-45-67;01-02-2024;2460,47;home;Yekaterinburg;cancelled
ORD-2024-000517;elena kozlova;tdkrpya@outlook.com;+7(999)123-45-67;2024-01-24;2 188,64;sports;Новосибирск;shipped
ORD-2024-000095;Peter Wilson;cquscesq@outlook.com;79991234567;2024-01-12;22 514,43;Books;екатеринбург;shipped
ORD-2024-000034;Peter Wilson;usiakfvcy@yandex.ru;+7 999 123 45 67;2024/02/07;24383,73;clothing;Sankt-Petersburg;PAID
ORD-2024-001512;elena kozlova;ulrrqxcmob@yandex.ru;;31-01-2024;48833,82;home;Yekaterinburg;shipped
ORD-2024-001595;Peter Wilson;blqygmqtsc@gmail.com;;2024/01/30;23679,62;Home & Garden;Новосибирск;shipped
ORD-2024-000449;elena kozlova;twnbmnlgv@mail.ru;8-999-123-45-67;16.02.2024;37,535,32 руб;Books;Sankt-Petersburg;cancelled
ORD-2024-000717;elena kozlova;bugauilj@outlook.com;79991234567;04-01-2024;15771,81;sports;СПб;paid
ORD-2024-001359;elena kozlova;;;2024-02-23;4,433,16 руб;home;Novosibirsk;cancelled
ORD-2024-001450;elena kozlova;fgoceffw@yandex.ru;+7(999)123-45-67;2024-01-04;41,198,94 руб;electronics;Kazan;Pending
ORD-2024-000001;john smith;trxcka@yandex.ru;8-999-123-45-67;04.01.2024;35215,59;electronics;СПб;PAID
ORD-2024-001382;;mkeayu@outlook.com;+7 999 123 45 67;2024-03-04;33715,72;Electronics;москва;Paid
ORD-2024-001102;MARY JOHNSON;user@;79991234567;2024-03-14;35,965,60 руб;clothing;Kazan;Paid
ORD-2024-001109;MARY JOHNSON;auwxgyk@mail.ru;+7(999)123-45-67;2024/01/03;31910,93;Books;Yekaterinburg;Pending
ORD-2024-000083;;bzybyakttz@outlook.com;79991234567;18-02-2024;45384,98;Home & Garden;москва;PAID
ORD-2024-001226;Peter Wilson;mmoui@yandex.ru;8-999-123-45-67;03-03-2024;9 988,47;Books;Moscow;paid
ORD-2024-000677;MARY JOHNSON;vmvngl@mail.ru;;2024/03/20;7909,48;Electronics;москва;paid
ORD-2024-001385;Peter Wilson;mpjzyry@mail.ru;8-999-123-45-67;17-02-2024;29 717,61;electronics;Yekaterinburg;Paid
ORD-2024-001047;MARY JOHNSON;pvqaebum@yandex.ru;+7(999)123-45-67;03.02.2024;32734,81;home;Yekaterinburg;cancelled
ORD-2024-000771;Peter Wilson;pehwrvufj@yandex.ru;8-999-123-45-67;2024/01/12;23,742,35 руб;home;екатеринбург;paid
ORD-2024-001160;MARY JOHNSON;qmmpwjc@outlook.com;79991234567;2024-03-07;30862,48;Home & Garden;Kazan;paid
ORD-2024-001550;elena kozlova;uesyc@yandex.ru;8-999-123-45-67;2024-03-30;38 332,42;sports;Sankt-Petersburg;Pending
ORD-2024-001511;elena kozlova;zxefnhs@gmail.com;+7 999 123 45 67;2024-02-19;10515,45;Home & Garden;Kazan;cancelled
ORD-2024-001421;elena kozlova;cxyzokc@outlook.com;79991234567;20-01-2024;14971,05;Clothing;Новосибирск;Cancelled
ORD-ORD-2024-000405;john smith;vpiyzgzfq@gmail.com;8(999)123-45-67;22-03-2024;9099,00;Electronics;екатеринбург;PAID
ORD-2024-001648;;cwvxm@gmail.com;+7 999 123 45 67;;49942,19;Books;СПб;Cancelled
ORD-2024-001235;Peter Wilson;emqsbvb@yandex.ru;8-999-123-45-67;2024/03/11;30 056,58;Books;Moscow;Paid
ORD-2024-001275;elena kozlova;aiiqjjgtng@mail.ru;8-999-123-45-67;2024/01/12;10321,03;books;москва;Pending
ORD-2024-000105;  Anna Brown  ;oumnogoz@gmail.com;+7 999 123 45 67;2024-02-24;32,856,75 руб;electronics;Kazan;shipped
ORD-2024-000689;MARY JOHNSON;xwadpuspj@gmail.com;+7(999)123-45-67;2024/03/02;36,878,65 руб;clothing;СПб;paid
ORD-2024-001741;elena kozlova;xzbjjgoo@mail.ru;8-999-123-45-67;2024/01/11;29191,31;electronics;Moscow;Cancelled
ORD-2024-000827;john smith;ovvlpjdwyp@yandex.ru;79991234567;2024/03/25;27,153,82 руб;electronics;Yekaterinburg;cancelled
ORD-2024-000063;;xiikvm@gmail.com;8-999-123-45-67;2024/01/07;40067,45;Books;Novosibirsk;cancelled
ORD-2024-000853;  Anna Brown  ;scogqa@yandex.ru;8(999)123-45-67;29.03.2024;32804,60;electronics;СПб;PAID
ORD-ORD-2024-001288;john smith;tblepz@gmail.com;8-999-123-45-67;2024/02/19;47675,00;sports;Новосибирск;paid
ORD-2024-000224;elena kozlova;qivsrnzt@outlook.com;8(999)123-45-67;30-03-2024;15864,39;clothing;Kazan;PAID
ORD-2024-000146;MARY JOHNSON;;8-999-123-45-67;2024-03-24;32195,89;electronics;Moscow;Paid
ORD-2024-001089;elena kozlova;dyvizrgi@outlook.com;+7 999 123 45 67;2024/02/18;39584,48;Clothing;СПб;pending
ORD-2024-000374;elena kozlova;itwnyv@outlook.com;8-999-123-45-67;2024-01-14;17,533,97 руб;electronics;СПб;cancelled
ORD-2024-001354;  Anna Brown  ;@domain.com;+7(999)123-45-67;2024/01/18;35,736,35 руб;electronics;СПб;shipped
ORD-2024-001143;  Anna Brown  ;pszsf@gmail.com;8(999)123-45-67;;17,374,81 руб;home;Kazan;cancelled
ORD-2024-001742;john smith;wqaubpa@gmail.com;;14-01-2024;41809,29;Clothing;Moscow;pending
ORD-2024-001647;MARY JOHNSON;viyopd@mail.ru;+7(999)123-45-67;11.03.2024;44 740,97;clothing;Moscow;cancelled
ORD-2024-001696;MARY JOHNSON;mygtgi@mail.ru;+7 999 123 45 67;27-03-2024;N/A;books;москва;paid
ORD-2024-001264;  Anna Brown  ;gnjbft@outlook.com;8-999-123-45-67;24-02-2024;24,931,66 руб;Electronics;Moscow;PAID
ORD-2024-000010;Peter Wilson;zosehzpotb@outlook.com;8(999)123-45-67;08.03.2024;25 637,51;clothing;Sankt-Petersburg;Cancelled
ORD-2024-000450;;plkovdnu@outlook.com;8(999)123-45-67;2024/03/18;17,407,80 руб;Home & Garden;Новосибирск;PAID
ORD-2024-000709;  Anna Brown  ;libaocd@mail.ru;8(999)123-45-67;21-03-2024;27,562,24 руб;clothing;екатеринбург;Pending
ORD-2024-000256;john smith;joehxk@outlook.com;8-999-123-45-67;;37055,50;home;Novosibirsk;Pending
ORD-2024-000883;  Anna Brown  ;gtpasnoh@gmail.com;+7 999 123 45 67;16-02-2024;N/A;Electronics;Moscow;PAID
ORD-2024-000390;Peter Wilson;pmpeddgavk@yandex.ru;+7 999 123 45 67;2024/03/08;N/A;Electronics;Moscow;PAID
ORD-2024-000909;MARY JOHNSON;bscmwaqyhf@gmail.com;79991234567;2024-03-08;32,699,32 руб;ELECTRONICS;москва;Paid
ORD-2024-000925;;zrwzc@yandex.ru;8-999-123-45-67;2024/03/16;17,907,92 руб;sports;екатеринбург;Paid
ORD-2024-001628;elena kozlova;ornzlynd@outlook.com;8-999-123-45-67;20-02-2024;20981,29;books;Новосибирск;cancelled
ORD-2024-001176;john smith;jpjkz@yandex.ru;+7(999)123-45-67;21-03-2024;46,633,88 руб;books;СПб;cancelled
ORD-2024-000461;Peter Wilson;xiftya@gmail.com;8(999)123-45-67;;14,512,94 руб;clothing;Kazan;paid
ORD-2024-001209;;achng@yandex.ru;8-999-123-45-67;23.01.2024;1136,81;clothing;Moscow;cancelled
ORD-2024-001169;MARY JOHNSON;yubcg@mail.ru;+7(999)123-45-67;2024/01/29;13 069,45;home;москва;Paid
ORD-2024-000959;MARY JOHNSON;xccvyucodu@outlook.com;79991234567;2024/03/13;27663,59;clothing;Новосибирск;PAID
ORD-2024-000502;MARY JOHNSON;meblhylqo@yandex.ru;8-999-123-45-67;30.01.2024;15616,50;sports;Novosibirsk;pending
ORD-2024-000740;elena kozlova;iphmdvcq@yandex.ru;+7 999 123 45 67;2024-02-09;38 640,36;ELECTRONICS;екатеринбург;cancelled
ORD-2024-001762;MARY JOHNSON;cbanpuu@yandex.ru;8-999-123-45-67;2024/03/19;21 598,15;electronics;Sankt-Petersburg;Cancelled
ORD-2024-000869;  Anna Brown  ;cbdkhd@gmail.com;+7(999)123-45-67;02.01.2024;2797,82;Clothing;Kazan;PAID
ORD-2024-000732;Peter Wilson;gqbpjofkf@yandex.ru;+7 999 123 45 67;13-03-2024;30543,20;Home & Garden;Новосибирск;Paid
ORD-2024-000540;Peter Wilson;vrlnw@mail.ru;+7(999)123-45-67;13-01-2024;44 671,63;clothing;Moscow;paid
ORD-2024-000698;john smith;@domain.com;+7(999)123-45-67;2024-01-26;5,532,49 руб;books;Moscow;Paid
ORD-2024-000304;Peter Wilson;nofnii@yandex.ru;;2024/03/10;38820,81;electronics;Kazan;cancelled
ORD-2024-001310;john smith;user.domain.com;+7(999)123-45-67;2024-01-09;33,527,66 руб;clothing;Yekaterinburg;pending
ORD-2024-001146;Peter Wilson;tlllpmtfo@outlook.com;8-999-123-45-67;04-03-2024;44027,42;Electronics;Новосибирск;paid
ORD-2024-001032;john smith;rzcqysldpq@gmail.com;+7 999 123 45 67;19-03-2024;20238,67;sports;екатеринбург;Cancelled
ORD-2024-000373;  Anna Brown  ;user@;+7(999)123-45-67;06.01.2024;37 324,24;home;Sankt-Petersburg;Pending
ORD-2024-000668;Peter Wilson;nuwatjdr@yandex.ru;8-999-123-45-67;2024/02/14;4766,36;books;Sankt-Petersburg;shipped
ORD-2024-001458;Peter Wilson;rzisr@yandex.ru;+7(999)123-45-67;25-03-2024;45,797,79 руб;books;Moscow;Paid
ORD-2024-000358;Peter Wilson;zoirzt@outlook.com;+7(999)123-45-67;2024/02/06;10157,06;sports;Kazan;paid
ORD-2024-000968;elena kozlova;pmlxpsd@outlook.com;8-999-123-45-67;20.02.2024;7266,91;Clothing;Yekaterinburg;PAID
ORD-2024-000784;elena kozlova;ssfovqwpy@gmail.com;8-999-123-45-67;02-01-2024;34,717,96 руб;electronics;москва;shipped
ORD-2024-000736;  Anna Brown  ;corjvb@outlook.com;8(999)123-45-67;14.03.2024;43 547,35;electronics;СПб;Paid
ORD-2024-001036;MARY JOHNSON;user@;+7(999)123-45-67;04.03.2024;20679,57;Books;Kazan;cancelled
ORD-2024-000971;  Anna Brown  ;sbpvfmla@yandex.ru;8(999)123-45-67;17-01-2024;32,027,64 руб;electronics;СПб;PAID
ORD-2024-001457;Peter Wilson;kypkxyhl@mail.ru;+7(999)123-45-67;16-03-2024;24328,63;Electronics;Novosibirsk;paid
ORD-2024-001419;  Anna Brown  ;lynpk@outlook.com;8(999)123-45-67;09.03.2024;44,925,65 руб;Electronics;Moscow;paid
ORD-2024-001456;Peter Wilson;zgzvoujx@outlook.com;;24.03.2024;34284,58;sports;СПб;Paid
ORD-2024-001423;john smith;zulptyogv@yandex.ru;79991234567;2024-02-06;46,777,31 руб;Books;Yekaterinburg;Pending
ORD-2024-001618;  Anna Brown  ;lhzgl@yandex.ru;8(999)123-45-67;2024/03/08;40408,83;books;Sankt-Petersburg;shipped
ORD-2024-000783;  Anna Brown  ;uuhdopg@yandex.ru;79991234567;2024/02/27;44105,42;Home & Garden;Novosibirsk;PAID
ORD-ORD-2024-000886;;nqdvutcwbu@outlook.com;79991234567;19.03.2024;6,336,27 руб;clothing;Новосибирск;Paid
ORD-2024-000080;elena kozlova;edigg@yandex.ru;+7 999 123 45 67;2024/02/12;28,857,43 руб;clothing;Sankt-Petersburg;paid
ORD-2024-001173;Peter Wilson;nryyb@mail.ru;+7(999)123-45-67;2024/02/18;38 057,90;Home & Garden;Moscow;paid
ORD-2024-000815;john smith;xqnewuaqfj@gmail.com;+7(999)123-45-67;2024/02/07;12977,22;Clothing;СПб;cancelled
ORD-2024-001223;MARY JOHNSON;vhlgrez@yandex.ru;79991234567;2024/01/10;30812,52;books;москва;cancelled
ORD-2024-000672;MARY JOHNSON;zaqinkeq@yandex.ru;;2024-02-04;43455,48;books;Moscow;shipped
ORD-2024-001464;john smith;fgwqo@outlook.com;8-999-123-45-67;2024/03/10;44636,11;sports;Novosibirsk;Paid
ORD-2024-000058;MARY JOHNSON;mhjnzvud@mail.ru;+7(999)123-45-67;2024-02-17;26,037,51 руб;ELECTRONICS;Новосибирск;Pending
