employee_id;first_name;last_name;department;position;salary;years_experience;age;education_level;performance_rating;hire_date
EMP0591;Екатерина;Новиков;Sales;Junior;82700,0;2;28;PhD;5;2023-09-05
EMP0592;Иван;Козлов;Sales;Mid;90800,0;3;28;Bachelor;4;2022-07-26
EMP0593;Максим;Фёдоров;Sales;Mid;88900,0;1;23;Master;4;2025-02-14
EMP0594;Иван;Соколов;Sales;Lead;222700,0;11;35;Master;4;2014-09-29
EMP0595;Иван;Сидоров;Sales;Mid;102300,0;3;27;Master;4;2022-09-14
EMP0596;Светлана;Соколов;Sales;Manager;233700,0;13;35;Master;4;2012-10-08
EMP0597;Светлана;Смирнов;Sales;Junior;57600,0;3;24;Bachelor;3;2023-02-27
EMP0598;Виктория;Лебедев;Sales;Director;293900,0;7;35;PhD;4;2018-10-20
EMP0599;Анна;Иванов;Sales;Mid;259741,19335965716;4;28;Bachelor;4;2021-12-13
EMP0600;Светлана;Медведев;Sales;Senior;239900,0;10;34;Master;5;2015-05-27
EMP0601;Игорь;Петров;Sales;Manager;241900,0;14;33;Master;4;2011-03-29
EMP0602;Виктория;Волков;Sales;Junior;71100,0;1;29;Bachelor;4;2024-11-27
EMP0603;Андрей;Смирнов;Sales;Mid;108300,0;5;28;Bachelor;5;2020-12-05
EMP0604;Мария;Васильев;Sales;VP;411300,0;9;34;Bachelor;3;2016-09-29
EMP0605;Татьяна;Алексеев;Sales;Mid;86600,0;2;25;Master;4;2023-07-01
EMP0606;Ольга;Лебедев;Sales;Senior;175000,0;10;34;Master;5;2015-08-21
EMP0607;Игорь;Новиков;Sales;Senior;197900,0;8;32;Master;5;2017-10-23
EMP0608;Сергей;Степанов;Sales;Senior;187300,0;8;32;Master;5;2017-04-19
EMP0609;Андрей;Новиков;Sales;Senior;187000,0;8;31;Master;5;2017-06-15
EMP0610;Екатерина;Степанов;Sales;Junior;64400,0;3;22;Bachelor;4;2022-10-06
EMP0611;Николай;Семёнов;Sales;Lead;177600,0;8;35;Master;3;2017-07-30
EMP0612;Светлана;Егоров;Sales;Junior;56000,0;0;26;Master;4;2025-04-13
EMP0613;Игорь;Морозов;Sales;Junior;73200,0;3;27;Master;4;2022-04-16
EMP0614;Мария;Лебедев;Sales;Mid;84300,0;3;30;Bachelor;3;2022-08-30
EMP0615;Екатерина;Егоров;Sales;Senior;177400,0;9;33;Master;3;2016-08-21
EMP0616;Дмитрий;Кузнецов;Sales;Senior;167300,0;9;33;Master;4;2016-07-16
EMP0617;Иван;Алексеев;Sales;Manager;286200,0;11;37;PhD;4;2015-03-26
EMP0618;Анна;Морозов;Sales;Mid;103900,0;1;25;Master;4;2024-01-26
EMP0619;Максим;Семёнов;Sales;Mid;106700,0;5;31;Master;4;2020-07-21
EMP0620;Сергей;Васильев;Sales;Lead;211300,0;9;35;Master;4;2016-11-06
EMP0621;Андрей;Иванов;Marketing;Manager;269300,0;12;36;Master;5;2013-10-05
EMP0622;Сергей;Соколов;Marketing;Lead;200200,0;10;36;Master;4;2015-06-03
EMP0623;Мария;Медведев;Marketing;Mid;84200,0;4;27;Bachelor;5;2021-07-12
EMP0624;Иван;Михайлов;Marketing;Senior;145000,0;7;30;Master;3;2018-06-05
EMP0625;Ольга;Алексеев;Marketing;Mid;82400,0;2;26;Bachelor;4;2023-02-23
EMP0626;Иван;Степанов;Marketing;Lead;190500,0;8;32;Master;3;2017-02-12
EMP0627;Роман;Волков;Marketing;Junior;64700,0;2;26;Master;4;2023-07-20
EMP0628;Максим;Васильев;Marketing;Senior;120500,0;5;33;Bachelor;3;2020-10-20
EMP0629;Алексей;Сидоров;Marketing;Lead;197900,0;11;34;Master;4;2014-09-17
EMP0630;Игорь;Медведев;Marketing;Junior;48500,0;0;24;Bachelor;3;2025-08-06
EMP0631;Ольга;Попов;Marketing;Manager;231400,0;7;29;PhD;4;2018-11-14
EMP0632;Ольга;Петров;Marketing;Junior;67000,0;3;27;Master;4;2022-10-10
EMP0633;Екатерина;Фёдоров;Marketing;Mid;83300,0;1;25;Bachelor;4;2024-05-24
EMP0634;Андрей;Васильев;Marketing;Mid;90300,0;6;33;Bachelor;4;2019-05-23
EMP0635;Максим;Волков;Marketing;Mid;111900,0;7;32;Master;4;2018-07-23
EMP0636;Наталья;Сидоров;Marketing;Lead;212700,0;12;36;Master;4;2013-11-07
EMP0637;Наталья;Новиков;Marketing;Junior;59000,0;2;26;Bachelor;4;2023-07-26
EMP0638;Максим;Попов;Marketing;Senior;147200,0;9;33;Master;4;2016-12-11
EMP0639;Игорь;Алексеев;Marketing;Senior;173600,0;11;36;Master;4;2014-08-09
EMP0640;Мария;Фёдоров;Marketing;Junior;57400,0;1;25;Master;3;2024-11-11
EMP0641;Ольга;Морозов;Marketing;Senior;141700,0;10;35;Master;4;2015-08-07
EMP0642;Наталья;Степанов;Marketing;Mid;83400,0;3;28;Master;3;2022-10-07
EMP0643;Игорь;Петров;Marketing;Junior;57500,0;0;26;Bachelor;5;2025-08-06
EMP0644;Мария;Алексеев;Marketing;Mid;97800,0;1;25;Master;4;2024-07-11
EMP0645;Андрей;Лебедев;Marketing;Senior;155100,0;8;30;Master;4;2018-01-14
EMP0646;Елена;Иванов;Marketing;Mid;96500,0;4;29;Master;4;2021-08-17
EMP0647;Екатерина;Иванов;Marketing;Mid;96900,0;4;26;Bachelor;5;2021-09-11
EMP0648;Виктория;Петров;Marketing;Junior;61400,0;1;27;Bachelor;4;2024-06-27
EMP0649;Максим;Сидоров;Marketing;VP;492600,0;10;36;PhD;4;2015-09-23
EMP0650;Мария;Смирнов;Marketing;Director;355600,0;10;32;PhD;4;2015-06-21
EMP0651;Иван;Фёдоров;Marketing;Junior;62500,0;0;24;Master;4;2025-08-06
EMP0652;Сергей;Михайлов;Marketing;Junior;72800,0;2;27;Master;4;2023-12-29
EMP0653;Ольга;Васильев;Marketing;Senior;158200,0;8;31;Master;4;2017-10-21
EMP0654;Ольга;Лебедев;Marketing;Mid;80000,0;4;27;Bachelor;3;2021-11-02
EMP0655;Алексей;Петров;Marketing;Senior;165300,0;10;34;Master;4;2015-07-15
EMP0656;Дмитрий;Егоров;Marketing;Senior;166300,0;11;36;Master;5;2014-09-08
EMP0657;Сергей;Семёнов;Marketing;Manager;218000,0;7;31;Master;4;2018-07-08
EMP0658;Андрей;Козлов;Marketing;Junior;60500,0;2;22;Bachelor;4;2023-07-04
EMP0659;Иван;Попов;Marketing;Senior;132000,0;5;30;Master;4;2020-11-14
EMP0660;Екатерина;Семёнов;Marketing;Mid;79500,0;1;23;Bachelor;4;2024-07-08
EMP0661;Игорь;Медведев;Marketing;VP;375500,0;8;32;Bachelor;4;2017-08-03
EMP0662;Ольга;Смирнов;Marketing;Junior;58200,0;1;25;Bachelor;3;2024-11-28
EMP0663;Юлия;Смирнов;Marketing;Mid;101700,0;4;30;Bachelor;5;2021-12-21
EMP0664;Владимир;Сидоров;Marketing;Manager;209100,0;7;33;Master;3;2018-06-09
EMP0665;Светлана;Сидоров;Marketing;Mid;94500,0;6;29;Bachelor;4;2019-10-21
EMP0666;Иван;Лебедев;Marketing;Junior;65400,0;3;25;Bachelor;5;2022-07-24
EMP0667;Игорь;Козлов;Marketing;Senior;158800,0;8;34;Master;4;2017-08-14
EMP0668;Ольга;Козлов;Marketing;Lead;200700,0;7;28;Master;4;2018-07-15
EMP0669;Иван;Соколов;Marketing;Lead;204800,0;9;33;Master;5;2016-08-02
EMP0670;Ольга;Соколов;Marketing;Senior;134800,0;8;33;Master;4;2017-10-14
EMP0671;Мария;Сидоров;Marketing;Junior;57900,0;0;25;Bachelor;4;2025-08-06
EMP0672;Николай;Медведев;Marketing;Senior;151100,0;9;35;Master;4;2017-02-01
EMP0673;Татьяна;Смирнов;Marketing;Junior;64700,0;3;27;Bachelor;4;2022-10-14
EMP0674;Ольга;Соколов;Marketing;Senior;168100,0;10;33;Master;4;2015-11-20
EMP0675;Алексей;Михайлов;Marketing;Senior;128900,0;6;30;Bachelor;3;2019-03-31
EMP0676;Светлана;Морозов;Marketing;Junior;51500,0;2;26;Bachelor;3;2023-06-24
EMP0677;Елена;Соколов;Marketing;Lead;188200,0;10;33;Master;3;2015-06-15
EMP0678;Роман;Новиков;Marketing;Mid;94800,0;9;31;Bachelor;4;2016-12-23
EMP0679;Алексей;Сидоров;Marketing;Senior;140100,0;7;31;Master;4;2018-09-09
EMP0680;Николай;Сидоров;Marketing;Mid;93100,0;2;26;PhD;3;2023-09-10
EMP0681;Роман;Егоров;Marketing;Lead;175400,0;10;33;Bachelor;4;2015-05-10
EMP0682;Максим;Соколов;Marketing;Junior;51800,0;2;25;Bachelor;3;2023-11-28
EMP0683;Светлана;Фёдоров;Marketing;Mid;84000,0;3;30;Bachelor;4;2022-11-15
EMP0684;Владимир;Медведев;Marketing;Junior;68800,0;3;27;Master;4;2022-05-17
EMP0685;Сергей;Козлов;Marketing;Junior;55900,0;1;25;Bachelor;4;2025-03-02
EMP0686;Юлия;Семёнов;Marketing;Junior;67100,0;2;29;Master;4;2023-08-22
EMP0687;Анна;Сидоров;Marketing;Senior;127900,0;4;28;Bachelor;5;2021-07-27
EMP0688;Анна;Смирнов;Marketing;Senior;151900,0;5;29;Master;4;2020-05-21
EMP0689;Елена;Семёнов;Marketing;Senior;163700,0;10;33;Master;5;2015-05-27
EMP0690;Максим;Васильев;Marketing;Senior;138500,0;8;32;Master;3;2017-11-03
EMP0691;Роман;Егоров;Marketing;Senior;132400,0;5;34;Master;3;2020-12-07
EMP0692;Алексей;Козлов;Marketing;Junior;53800,0;2;22;Bachelor;4;2023-09-21
EMP0693;Сергей;Морозов;Marketing;Senior;141400,0;5;29;Master;3;2020-08-02
EMP0694;Иван;Кузнецов;Marketing;Junior;72800,0;0;28;Master;5;2025-06-27
EMP0695;Игорь;Попов;Marketing;Senior;135600,0;4;30;Master;4;2021-03-12
EMP0696;Виктория;Степанов;Marketing;Mid;96800,0;2;28;Bachelor;5;2023-11-02
EMP0697;Татьяна;Михайлов;Marketing;Senior;134900,0;6;30;Bachelor;5;2019-08-09
EMP0698;Дмитрий;Лебедев;Marketing;Mid;106300,0;3;26;Bachelor;5;2022-07-10
EMP0699;Алексей;Сидоров;Marketing;Mid;77900,0;1;27;Bachelor;4;2024-06-11
EMP0700;Николай;Егоров;Marketing;Junior;62100,0;0;25;Master;3;2025-03-16
EMP0701;Дмитрий;Михайлов;HR;Junior;66900,0;2;26;Master;4;2023-08-06
EMP0702;Юлия;Лебедев;HR;Junior;57100,0;1;25;Bachelor;4;2024-10-19
EMP0703;Андрей;Смирнов;HR;Junior;54800,0;3;24;Bachelor;4;2023-02-24
EMP0704;Иван;Лебедев;HR;Mid;77800,0;6;28;Bachelor;4;2019-07-19
EMP0705;Иван;Медведев;HR;Lead;161000,0;6;30;Bachelor;5;2019-04-03
EMP0706;Наталья;Медведев;HR;Senior;103300,0;10;37;Bachelor;3;2015-06-25
EMP0707;Виктория;Новиков;HR;Senior;142600,0;6;29;Master;4;2019-05-28
EMP0708;Наталья;Козлов;HR;Senior;138800,0;5;30;Master;4;2020-09-07
EMP0709;Андрей;Семёнов;HR;Lead;194200,0;11;35;Master;5;2014-11-10
EMP0710;Игорь;Новиков;HR;Lead;192800,0;12;39;Master;4;2013-07-08
EMP0711;Мария;Васильев;HR;Junior;48500,0;2;29;Bachelor;3;2023-10-21
EMP0712;Ольга;Лебедев;HR;Junior;68600,0;1;25;Master;5;2024-12-28
EMP0713;Андрей;Сидоров;HR;Senior;148000,0;8;31;Master;4;2017-07-08
EMP0714;Дмитрий;Семёнов;HR;Junior;53300,0;2;25;Bachelor;4;2023-11-26
EMP0715;Ольга;Лебедев;HR;Mid;97600,0;3;25;Master;4;2022-08-13
EMP0716;Максим;Соколов;HR;Mid;83200,0;4;28;Bachelor;5;2021-08-31
EMP0717;Максим;Новиков;HR;Junior;55700,0;2;26;Bachelor;4;2023-05-04
EMP0718;Андрей;Козлов;HR;Senior;103200,0;9;31;Bachelor;4;2016-09-27
EMP0719;Наталья;Михайлов;HR;Mid;97400,0;4;25;Master;5;2021-08-02
EMP0720;Наталья;Степанов;HR;Mid;88300,0;2;27;Bachelor;5;2023-08-01
EMP0721;Наталья;Иванов;HR;Senior;125000,0;4;25;Bachelor;5;2021-08-10
EMP0722;Роман;Смирнов;HR;Junior;63800,0;0;25;Master;4;2025-02-23
EMP0723;Владимир;Кузнецов;HR;Senior;147600,0;9;34;Master;4;2016-12-02
EMP0724;Иван;Семёнов;HR;Mid;91100,0;1;25;Master;4;2025-01-12
EMP0725;Юлия;Кузнецов;HR;Lead;173000,0;13;37;Bachelor;5;2012-06-24
EMP0726;Владимир;Смирнов;HR;Junior;60100,0;2;26;Master;3;2023-05-26
EMP0727;Николай;Кузнецов;HR;Senior;156700,0;11;37;Master;5;2014-07-01
EMP0728;Ольга;Сидоров;HR;Senior;123100,0;9;32;Bachelor;3;2016-10-09
EMP0729;Елена;Медведев;HR;Mid;95100,0;6;29;Bachelor;4;2019-05-07
EMP0730;Игорь;Новиков;HR;Senior;121500,0;7;33;Master;3;2018-09-02
EMP0731;Андрей;Кузнецов;HR;Mid;86500,0;2;26;Master;4;2023-11-20
EMP0732;Андрей;Алексеев;HR;Lead;145100,0;8;32;Bachelor;3;2017-08-11
EMP0733;Татьяна;Сидоров;HR;Mid;98200,0;2;23;Master;4;2023-07-10
EMP0734;Ольга;Степанов;HR;Mid;82500,0;2;25;Master;3;2023-06-26
EMP0735;Анна;Егоров;HR;Director;292500,0;9;35;Master;5;2016-11-30
EMP0736;Максим;Морозов;HR;Junior;59700,0;0;24;PhD;3;2025-04-11
EMP0737;Юлия;Петров;HR;Lead;152300,0;9;33;Bachelor;4;2016-08-06
EMP0738;Николай;Соколов;HR;Junior;52600,0;3;27;Bachelor;3;2022-09-12
EMP0739;Татьяна;Лебедев;HR;Senior;115900,0;8;28;Bachelor;4;2017-08-28
EMP0740;Наталья;Васильев;HR;Mid;88600,0;7;33;Bachelor;4;2018-12-09
EMP0741;Владимир;Сидоров;HR;Junior;68500,0;0;24;Master;5;2025-07-08
EMP0742;Сергей;Васильев;HR;Senior;130000,0;7;34;Master;3;2019-01-05
EMP0743;Мария;Егоров;HR;Senior;130900,0;7;31;Master;4;2018-12-29
EMP0744;Татьяна;Кузнецов;HR;Junior;57500,0;1;23;Bachelor;5;2024-08-23
EMP0745;Андрей;Попов;HR;Mid;81500,0;6;30;Bachelor;4;2020-01-12
EMP0746;Татьяна;Сидоров;HR;Senior;114600,0;8;30;Bachelor;3;2017-09-03
EMP0747;Максим;Морозов;HR;Mid;81900,0;1;25;Bachelor;4;2025-01-03
EMP0748;Ольга;Алексеев;HR;Junior;55500,0;2;28;Bachelor;4;2023-07-06
EMP0749;Владимир;Попов;HR;Senior;150300,0;9;31;Master;5;2016-08-10
EMP0750;Алексей;Новиков;HR;Mid;82600,0;3;26;Bachelor;3;2022-09-15
EMP0751;Роман;Медведев;Finance;Senior;204700,0;10;32;Master;5;2016-03-02
EMP0752;Алексей;Соколов;Finance;Mid;127300,0;5;30;Master;5;2020-10-07
EMP0753;Владимир;Алексеев;Finance;Senior;188000,0;6;30;Master;4;2019-05-30
EMP0754;Мария;Новиков;Finance;Mid;130600,0;5;29;Master;4;2020-09-21
EMP0755;Татьяна;Новиков;Finance;Mid;116500,0;5;27;Master;5;2020-09-11
EMP0756;Анна;Соколов;Finance;Senior;187000,0;8;33;Master;4;2017-08-23
EMP0757;Владимир;Соколов;Finance;Mid;110400,0;2;26;Master;4;2023-06-03
EMP0758;Алексей;Петров;Finance;Mid;124800,0;2;26;Master;5;2023-07-11
EMP0759;Светлана;Новиков;Finance;Mid;109800,0;3;30;Master;4;2022-11-17
EMP0760;Иван;Алексеев;Finance;Junior;66200,0;2;27;Bachelor;4;2023-05-27
EMP0761;Игорь;Сидоров;Finance;Mid;139000,0;5;29;PhD;4;2020-12-12
EMP0762;Сергей;Лебедев;Finance;Senior;175900,0;9;33;Master;4;2016-11-19
EMP0763;Мария;Иванов;Finance;Mid;106200,0;5;29;Bachelor;4;2020-05-02
EMP0764;Наталья;Кузнецов;Finance;Senior;148200,0;8;32;Bachelor;4;2017-05-24
EMP0765;Елена;Кузнецов;Finance;Senior;210300,0;10;34;Master;5;2015-08-14
EMP0766;Мария;Козлов;Finance;Manager;338800,0;15;40;Master;5;2010-11-05
EMP0767;Наталья;Козлов;Finance;Junior;89300,0;2;30;Master;5;2023-09-25
EMP0768;Роман;Иванов;Finance;Mid;119600,0;9;30;Master;4;2016-08-08
EMP0769;Анна;Сидоров;Finance;Senior;155700,0;4;28;Master;4;2021-04-29
EMP0770;Ольга;Лебедев;Finance;Senior;164100,0;9;33;Master;3;2016-06-04
EMP0771;Екатерина;Егоров;Finance;Lead;242300,0;14;40;Master;4;2011-10-14
EMP0772;Роман;Морозов;Finance;Mid;106700,0;3;29;Bachelor;4;2022-07-24
EMP0773;Мария;Алексеев;Finance;Mid;99400,0;3;26;Bachelor;4;2022-08-18
EMP0774;Екатерина;Смирнов;Finance;Mid;131200,0;2;29;PhD;4;2023-11-18
EMP0775;Алексей;Медведев;Finance;Mid;109100,0;3;29;Master;4;2022-05-21
EMP0776;Николай;Васильев;Finance;Mid;112500,0;5;27;Master;3;2020-12-24
EMP0777;Максим;Медведев;Finance;Junior;72300,0;2;25;Bachelor;4;2023-12-24
EMP0778;Андрей;Егоров;Finance;Mid;102800,0;3;23;Bachelor;4;2022-03-22
EMP0779;Игорь;Иванов;Finance;Mid;95100,0;2;26;Bachelor;4;2023-11-28
EMP0780;Наталья;Попов;Finance;Mid;114700,0;7;32;Master;3;2018-08-22
EMP0781;Мария;Васильев;Finance;Manager;264000,0;9;32;Master;4;2016-06-04
EMP0782;Татьяна;Попов;Finance;Mid;107100,0;4;29;Bachelor;4;2021-07-12
EMP0783;Екатерина;Иванов;Finance;Mid;108200,0;4;28;Bachelor;4;2021-05-31
EMP0784;Максим;Кузнецов;Finance;Senior;158800,0;5;30;Master;4;2020-12-09
EMP0785;Андрей;Медведев;Finance;Mid;115300,0;1;24;Master;4;2024-03-13
EMP0786;Екатерина;Козлов;Finance;Junior;66800,0;0;23;Bachelor;4;2025-07-11
EMP0787;Владимир;Новиков;Finance;Junior;69000,0;1;27;Bachelor;4;2024-12-11
EMP0788;Иван;Смирнов;Finance;Lead;292600,0;14;37;PhD;4;2011-10-19
EMP0789;Ольга;Степанов;Finance;Junior;68800,0;0;22;Bachelor;4;2025-08-06
EMP0790;Екатерина;Фёдоров;Finance;Mid;115000,0;4;27;Master;3;2022-03-23
EMP0791;Дмитрий;Васильев;Finance;Senior;177800,0;8;32;Master;5;2017-10-07
EMP0792;Светлана;Иванов;Finance;Lead;226800,0;10;34;Master;4;2015-09-26
EMP0793;Сергей;Новиков;Finance;Junior;76800,0;3;27;Master;4;2022-06-21
EMP0794;Екатерина;Алексеев;Finance;Mid;131200,0;9;33;Bachelor;5;2017-01-19
EMP0795;Анна;Медведев;Finance;Mid;98100,0;6;30;Bachelor;4;2019-11-27
EMP0796;Екатерина;Лебедев;Finance;Junior;67400,0;3;29;Bachelor;4;2022-08-24
EMP0797;Ольга;Васильев;Finance;Mid;131100,0;4;30;PhD;4;2021-10-25
EMP0798;Максим;Смирнов;Finance;Senior;149400,0;6;30;Master;3;2019-09-24
EMP0799;Игорь;Козлов;Finance;Senior;140900,0;4;27;Bachelor;4;2021-09-15
EMP0800;Виктория;Волков;Finance;Mid;123500,0;4;29;Master;5;2021-08-14
